Unnamed: 0,loan_percent_income,person_income,loan_intent,loan_grade,loan_int_rate,person_age,loan_amnt,default,predicted_default_prob,loan_status_text,past_default_text
13961,0.23,60000,DEBTCONSOLIDATION,C,13.48,22,14000,0,0.06737543365353675,Оплачен,Были дефолты в БКИ
13962,0.09,99473,PERSONAL,B,11.58,25,8500,0,0.037634724049053395,Оплачен,Нет дефолтов в БКИ
13963,0.25,99500,EDUCATION,D,15.7,23,25000,0,0.0832717794117793,Оплачен,Нет дефолтов в БКИ
13964,0.26,54000,DEBTCONSOLIDATION,D,14.59,25,14000,1,0.9807866698169463,Дефолт,Были дефолты в БКИ
13965,0.13,99600,HOMEIMPROVEMENT,B,12.42,25,12800,0,0.029171553725096194,Оплачен,Нет дефолтов в БКИ
13966,0.07,99600,PERSONAL,A,7.51,22,7125,0,0.018659833236782865,Оплачен,Нет дефолтов в БКИ
13967,0.05,99600,MEDICAL,B,9.67,22,5000,0,0.0272344043169587,Оплачен,Нет дефолтов в БКИ
13968,0.06,99670,PERSONAL,D,14.74,23,5500,0,0.16002354922640938,Оплачен,Нет дефолтов в БКИ
13969,0.23,60000,EDUCATION,C,12.73,22,14000,0,0.049982716451739496,Оплачен,Нет дефолтов в БКИ
13970,0.12,99750,HOMEIMPROVEMENT,B,9.62,24,12000,0,0.024643975787446315,Оплачен,Нет дефолтов в БКИ
13971,0.12,99800,MEDICAL,A,8.94,25,12000,0,0.01382780033507081,Оплачен,Нет дефолтов в БКИ
13972,0.03,99900,PERSONAL,A,11.011694892245036,26,2700,0,0.023929512487476705,Оплачен,Нет дефолтов в БКИ
13973,0.23,60000,HOMEIMPROVEMENT,B,11.011694892245036,25,14000,0,0.07029446300995643,Оплачен,Нет дефолтов в БКИ
13974,0.2,99996,EDUCATION,A,7.49,23,20000,0,0.008348408553249803,Оплачен,Нет дефолтов в БКИ
13975,0.08,99996,MEDICAL,B,11.011694892245036,25,8000,0,0.02503460759952451,Оплачен,Нет дефолтов в БКИ
13976,0.05,99996,PERSONAL,B,11.49,23,4800,0,0.023929512487476705,Оплачен,Нет дефолтов в БКИ
13977,0.23,61000,EDUCATION,A,6.99,22,14000,0,0.019293588938577317,Оплачен,Нет дефолтов в БКИ
13978,0.12,99996,HOMEIMPROVEMENT,B,10.38,25,12000,0,0.024643975787446315,Оплачен,Нет дефолтов в БКИ
13979,0.23,62000,DEBTCONSOLIDATION,B,10.99,23,14000,0,0.09671269634404753,Оплачен,Нет дефолтов в БКИ
13980,0.1,99996,MEDICAL,C,13.61,24,10000,0,0.027131948296037378,Оплачен,Были дефолты в БКИ
13981,0.23,62004,VENTURE,A,8.59,24,14000,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
13982,0.08,99996,VENTURE,A,8.0,25,8000,0,0.0,Оплачен,Нет дефолтов в БКИ
13983,0.22,62800,PERSONAL,B,12.69,24,14000,0,0.11167710664668,Оплачен,Нет дефолтов в БКИ
13984,0.25,100000,MEDICAL,B,11.71,23,25000,0,0.02794556548161995,Оплачен,Нет дефолтов в БКИ
13985,0.07,100000,EDUCATION,B,9.91,24,6600,0,0.028664633492314545,Оплачен,Нет дефолтов в БКИ
13986,0.22,64000,DEBTCONSOLIDATION,A,7.88,22,14000,0,0.117179064815593,Оплачен,Нет дефолтов в БКИ
13987,0.22,65000,PERSONAL,B,10.65,23,14000,0,0.031127396411010734,Оплачен,Нет дефолтов в БКИ
13988,0.35,100000,PERSONAL,D,16.77,23,35000,0,0.2818953348305745,Оплачен,Нет дефолтов в БКИ
13989,0.22,65000,DEBTCONSOLIDATION,B,9.99,23,14000,0,0.031127396411010734,Оплачен,Нет дефолтов в БКИ
13990,0.22,65000,EDUCATION,B,10.99,24,14000,0,0.020703348463520087,Оплачен,Нет дефолтов в БКИ
13991,0.14,100000,EDUCATION,D,17.58,23,14000,0,0.12844722255655272,Оплачен,Были дефолты в БКИ
13992,0.15,100000,MEDICAL,C,13.49,23,15000,0,0.02960936173499771,Оплачен,Нет дефолтов в БКИ
13993,0.06,100000,MEDICAL,A,8.9,24,6000,0,0.02183217179096384,Оплачен,Нет дефолтов в БКИ
13994,0.22,65000,MEDICAL,A,7.49,22,14000,0,0.021476468149615617,Оплачен,Нет дефолтов в БКИ
13995,0.21,66000,PERSONAL,A,6.62,26,14000,0,0.03644013282186843,Оплачен,Нет дефолтов в БКИ
13996,0.06,100000,PERSONAL,A,8.9,25,6000,0,0.024320144299554904,Оплачен,Нет дефолтов в БКИ
13997,0.48,31200,PERSONAL,A,6.03,25,15000,0,0.5399808595185146,Оплачен,Нет дефолтов в БКИ
13998,0.21,66000,EDUCATION,C,12.99,23,14000,0,0.08779779926194695,Оплачен,Нет дефолтов в БКИ
13999,0.12,100000,VENTURE,B,9.91,25,12000,0,0.0,Оплачен,Нет дефолтов в БКИ
14000,0.09,100000,VENTURE,A,6.03,26,9200,0,0.0,Оплачен,Нет дефолтов в БКИ
14001,0.09,100000,EDUCATION,B,11.011694892245036,22,9000,0,0.03743904232250611,Оплачен,Нет дефолтов в БКИ
14002,0.23,88000,PERSONAL,D,17.58,25,20000,1,0.540818488384494,Дефолт,Нет дефолтов в БКИ
14003,0.35,100000,PERSONAL,D,16.77,23,35000,0,0.2818953348305745,Оплачен,Нет дефолтов в БКИ
14004,0.05,100000,HOMEIMPROVEMENT,B,10.65,25,4800,0,0.0328157021268877,Оплачен,Нет дефолтов в БКИ
14005,0.12,100000,HOMEIMPROVEMENT,A,6.62,25,11650,0,0.0058284359960337605,Оплачен,Нет дефолтов в БКИ
14006,0.1,88000,HOMEIMPROVEMENT,C,14.65,23,8400,1,0.4423653440032237,Дефолт,Нет дефолтов в БКИ
14007,0.2,69000,VENTURE,C,12.61,24,14000,0,0.1338682870205632,Оплачен,Были дефолты в БКИ
14008,0.2,69575,MEDICAL,A,9.63,26,14000,0,0.03774307508177417,Оплачен,Нет дефолтов в БКИ
14009,0.15,100000,EDUCATION,A,6.03,25,15000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
14010,0.22,63996,DEBTCONSOLIDATION,D,14.42,25,14000,1,0.9110415119289372,Дефолт,Были дефолты в БКИ
14011,0.2,70000,PERSONAL,A,6.99,21,14000,0,0.009712266273459658,Оплачен,Нет дефолтов в БКИ
14012,0.19,31200,EDUCATION,B,10.37,23,6000,0,0.16478702686959568,Оплачен,Нет дефолтов в БКИ
14013,0.2,70000,HOMEIMPROVEMENT,B,9.99,25,14000,0,0.039304414915859356,Оплачен,Нет дефолтов в БКИ
14014,0.21,55845,MEDICAL,D,14.96,24,14000,1,0.9523609095307208,Дефолт,Нет дефолтов в БКИ
14015,0.06,100000,PERSONAL,A,8.49,22,6000,0,0.02183217179096384,Оплачен,Нет дефолтов в БКИ
14016,0.08,100000,MEDICAL,B,9.99,24,8000,0,0.0327247838682544,Оплачен,Нет дефолтов в БКИ
14017,0.19,72000,EDUCATION,A,7.9,24,14000,0,0.03802205372582323,Оплачен,Нет дефолтов в БКИ
14018,0.12,100000,DEBTCONSOLIDATION,A,5.99,26,12000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
14019,0.19,72150,VENTURE,B,10.75,23,14000,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
14020,0.01,88000,VENTURE,C,13.49,23,1000,1,0.2538620689655172,Дефолт,Были дефолты в БКИ
14021,0.19,72500,EDUCATION,C,13.49,21,14000,0,0.08838629062506963,Оплачен,Были дефолты в БКИ
14022,0.14,100000,EDUCATION,B,9.99,22,14350,0,0.02497343276462705,Оплачен,Нет дефолтов в БКИ
14023,0.06,100000,MEDICAL,A,5.42,24,6000,0,0.0007380073800738007,Оплачен,Нет дефолтов в БКИ
14024,0.06,100000,MEDICAL,A,6.99,24,5625,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
14025,0.05,100000,VENTURE,A,11.011694892245036,24,5000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
14026,0.15,100000,PERSONAL,C,13.99,26,15000,0,0.03611729182106132,Оплачен,Нет дефолтов в БКИ
14027,0.19,73000,PERSONAL,C,13.11,23,14000,0,0.17135578229352524,Оплачен,Нет дефолтов в БКИ
14028,0.08,100000,MEDICAL,B,11.49,23,8000,0,0.027522580108115573,Оплачен,Нет дефолтов в БКИ
14029,0.03,100000,MEDICAL,A,5.42,25,3275,0,0.0007380073800738007,Оплачен,Нет дефолтов в БКИ
14030,0.11,100000,MEDICAL,A,6.99,24,10750,0,0.0063438452208280805,Оплачен,Нет дефолтов в БКИ
14031,0.11,100000,PERSONAL,B,11.49,23,11200,0,0.018694761407512837,Оплачен,Нет дефолтов в БКИ
14032,0.1,100000,VENTURE,B,10.59,23,10000,0,0.0,Оплачен,Нет дефолтов в БКИ
14033,0.16,100000,VENTURE,C,14.79,25,16000,0,0.01883071554640025,Оплачен,Были дефолты в БКИ
14034,0.06,100000,VENTURE,A,8.49,21,6200,0,0.0,Оплачен,Нет дефолтов в БКИ
14035,0.09,88000,EDUCATION,C,14.79,26,7700,1,0.3763830108744576,Дефолт,Были дефолты в БКИ
14036,0.19,75000,EDUCATION,B,11.11,26,14000,0,0.04397894176208638,Оплачен,Нет дефолтов в БКИ
14037,0.15,100000,EDUCATION,A,7.49,22,15000,0,0.008039193958320923,Оплачен,Нет дефолтов в БКИ
14038,0.07,100000,EDUCATION,C,13.99,25,7500,0,0.05842652062296998,Оплачен,Нет дефолтов в БКИ
14039,0.18,100000,HOMEIMPROVEMENT,B,10.59,25,17600,0,0.01830867977746855,Оплачен,Нет дефолтов в БКИ
14040,0.13,31193,DEBTCONSOLIDATION,D,14.74,22,4000,0,0.8339474216929336,Оплачен,Были дефолты в БКИ
14041,0.1,100000,EDUCATION,A,5.99,24,10000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
14042,0.03,100000,EDUCATION,B,11.49,22,3000,0,0.020224994709925857,Оплачен,Нет дефолтов в БКИ
14043,0.11,100000,VENTURE,A,8.49,23,11000,0,0.0,Оплачен,Нет дефолтов в БКИ
14044,0.1,100000,MEDICAL,B,10.59,26,10000,0,0.018988495641024554,Оплачен,Нет дефолтов в БКИ
14045,0.15,100000,EDUCATION,D,15.99,25,15000,0,0.06537029025111842,Оплачен,Были дефолты в БКИ
14046,0.15,100000,EDUCATION,B,11.99,22,15000,0,0.018988495641024554,Оплачен,Нет дефолтов в БКИ
14047,0.1,100000,EDUCATION,D,15.99,24,10300,0,0.06661105899839688,Оплачен,Были дефолты в БКИ
14048,0.27,88000,DEBTCONSOLIDATION,E,19.69,24,24000,1,0.9925925925925926,Дефолт,Нет дефолтов в БКИ
14049,0.25,100000,DEBTCONSOLIDATION,B,11.99,26,25000,0,0.044835386161794645,Оплачен,Нет дефолтов в БКИ
14050,0.18,77700,HOMEIMPROVEMENT,B,10.99,25,14000,0,0.06750045728135799,Оплачен,Нет дефолтов в БКИ
14051,0.18,78700,EDUCATION,C,13.48,22,14000,0,0.10794477129797433,Оплачен,Нет дефолтов в БКИ
14052,0.17,80000,EDUCATION,B,11.011694892245036,26,14000,0,0.01476601100092744,Оплачен,Нет дефолтов в БКИ
14053,0.17,80000,VENTURE,C,14.27,23,14000,0,0.014472276767415724,Оплачен,Были дефолты в БКИ
14054,0.05,100000,EDUCATION,A,6.92,26,5000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
14055,0.11,74800,MEDICAL,D,14.54,26,10000,1,0.8865028926534759,Дефолт,Нет дефолтов в БКИ
14056,0.1,100000,VENTURE,A,7.66,23,10000,0,0.0,Оплачен,Нет дефолтов в БКИ
14057,0.15,100000,MEDICAL,B,11.011694892245036,25,15000,0,0.023929512487476705,Оплачен,Нет дефолтов в БКИ
14058,0.17,81000,DEBTCONSOLIDATION,C,14.17,24,14000,0,0.14655275771011955,Оплачен,Нет дефолтов в БКИ
14059,0.12,100000,VENTURE,B,11.11,22,12000,0,0.0,Оплачен,Нет дефолтов в БКИ
14060,0.06,100000,VENTURE,A,5.79,24,6000,0,0.0,Оплачен,Нет дефолтов в БКИ
14061,0.17,82000,PERSONAL,A,7.9,22,14000,0,0.04258362351320811,Оплачен,Нет дефолтов в БКИ
14062,0.09,100000,PERSONAL,B,11.11,23,9125,0,0.027621733993728536,Оплачен,Нет дефолтов в БКИ
14063,0.12,100000,MEDICAL,A,5.79,25,12000,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
14064,0.3,100000,VENTURE,F,18.62,24,30000,0,0.12173801824554535,Оплачен,Были дефолты в БКИ
14065,0.07,100000,EDUCATION,A,5.79,25,7000,0,0.004688783196018156,Оплачен,Нет дефолтов в БКИ
14066,0.12,100000,HOMEIMPROVEMENT,A,6.92,24,12000,0,0.006137650590962641,Оплачен,Нет дефолтов в БКИ
14067,0.13,100000,VENTURE,A,5.79,24,12800,0,0.0,Оплачен,Нет дефолтов в БКИ
14068,0.2,100000,MEDICAL,A,6.17,24,20000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
14069,0.08,100000,EDUCATION,B,10.74,24,7700,0,0.041873452835631174,Оплачен,Нет дефолтов в БКИ
14070,0.1,100000,EDUCATION,B,10.74,22,10000,0,0.02144153997888564,Оплачен,Нет дефолтов в БКИ
14071,0.25,100000,VENTURE,E,17.14,23,25000,0,0.3054505126603396,Оплачен,Были дефолты в БКИ
14072,0.07,100000,EDUCATION,A,6.54,25,7500,0,0.00301571088087942,Оплачен,Нет дефолтов в БКИ
14073,0.16,100000,PERSONAL,A,6.17,23,16000,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
14074,0.16,86000,MEDICAL,A,6.62,23,14000,0,0.019019446675809498,Оплачен,Нет дефолтов в БКИ
14075,0.16,88000,HOMEIMPROVEMENT,B,9.99,24,14000,0,0.16231650364843447,Оплачен,Нет дефолтов в БКИ
14076,0.16,90000,HOMEIMPROVEMENT,A,6.03,26,14000,0,0.0027238709153164014,Оплачен,Нет дефолтов в БКИ
14077,0.28,88000,PERSONAL,D,14.83,21,25000,1,0.6396742161749256,Дефолт,Нет дефолтов в БКИ
14078,0.15,90996,MEDICAL,C,12.23,25,14000,0,0.04282253165270376,Оплачен,Нет дефолтов в БКИ
14079,0.15,100000,HOMEIMPROVEMENT,A,6.17,25,15000,0,0.0020221165293514893,Оплачен,Нет дефолтов в БКИ
14080,0.17,100000,MEDICAL,A,5.79,23,17000,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
14081,0.15,95000,EDUCATION,B,12.69,23,14000,0,0.021476468149615617,Оплачен,Нет дефолтов в БКИ
14082,0.1,100000,HOMEIMPROVEMENT,A,6.54,24,10000,0,0.0058284359960337605,Оплачен,Нет дефолтов в БКИ
14083,0.02,100000,HOMEIMPROVEMENT,A,5.42,26,2000,0,0.001439761766038713,Оплачен,Нет дефолтов в БКИ
14084,0.05,100000,DEBTCONSOLIDATION,B,9.62,24,5000,0,0.02847090338586001,Оплачен,Нет дефолтов в БКИ
14085,0.16,100000,VENTURE,A,6.54,24,16000,0,0.0,Оплачен,Нет дефолтов в БКИ
14086,0.14,100000,VENTURE,A,6.17,23,14000,0,0.0,Оплачен,Нет дефолтов в БКИ
14087,0.17,83000,EDUCATION,E,17.51,23,14000,1,0.4411179280607399,Дефолт,Были дефолты в БКИ
14088,0.15,95000,VENTURE,B,11.011694892245036,24,14000,0,0.0012841091492776886,Оплачен,Нет дефолтов в БКИ
14089,0.2,100000,EDUCATION,A,6.91,22,20000,0,0.0063438452208280805,Оплачен,Нет дефолтов в БКИ
14090,0.05,100000,PERSONAL,C,12.23,23,5400,0,0.025166011556378015,Оплачен,Были дефолты в БКИ
14091,0.14,100000,EDUCATION,A,11.011694892245036,22,13500,0,0.015106243968907881,Оплачен,Нет дефолтов в БКИ
14092,0.14,100000,VENTURE,C,13.85,26,14000,0,0.021222106994776353,Оплачен,Нет дефолтов в БКИ
14093,0.17,100000,EDUCATION,A,7.88,24,16800,0,0.0063438452208280805,Оплачен,Нет дефолтов в БКИ
14094,0.16,74800,MEDICAL,E,16.45,24,14000,1,0.9718133718133718,Дефолт,Нет дефолтов в БКИ
14095,0.15,100000,EDUCATION,A,7.88,25,15000,0,0.007045599606792992,Оплачен,Нет дефолтов в БКИ
14096,0.14,100000,PERSONAL,B,10.75,24,14000,0,0.023929512487476705,Оплачен,Нет дефолтов в БКИ
14097,0.14,100000,PERSONAL,D,15.95,25,13750,0,0.14942961950358952,Оплачен,Нет дефолтов в БКИ
14098,0.04,100000,DEBTCONSOLIDATION,C,13.23,24,3600,0,0.04150679742594356,Оплачен,Были дефолты в БКИ
14099,0.07,100000,VENTURE,A,6.76,24,7000,0,0.0,Оплачен,Нет дефолтов в БКИ
14100,0.13,105000,MEDICAL,A,7.88,24,14000,0,0.009448953483263694,Оплачен,Нет дефолтов в БКИ
14101,0.17,100000,DEBTCONSOLIDATION,C,13.61,26,17000,0,0.02637338761427116,Оплачен,Были дефолты в БКИ
14102,0.14,98000,EDUCATION,C,14.26,24,14000,1,0.18504811846477742,Дефолт,Нет дефолтов в БКИ
14103,0.07,100000,PERSONAL,C,13.98,25,7000,0,0.03895919281822738,Оплачен,Нет дефолтов в БКИ
14104,0.1,100000,PERSONAL,A,7.51,25,10000,0,0.010851919073475264,Оплачен,Нет дефолтов в БКИ
14105,0.15,100000,EDUCATION,A,7.88,23,15000,0,0.007045599606792992,Оплачен,Нет дефолтов в БКИ
14106,0.16,100000,DEBTCONSOLIDATION,C,14.72,24,16000,0,0.06936858120655635,Оплачен,Нет дефолтов в БКИ
14107,0.13,110004,MEDICAL,A,7.88,24,14000,0,0.01070586062498759,Оплачен,Нет дефолтов в БКИ
14108,0.25,100000,EDUCATION,B,10.75,25,25000,0,0.02794556548161995,Оплачен,Нет дефолтов в БКИ
14109,0.12,113000,DEBTCONSOLIDATION,C,13.49,23,14000,0,0.17335215550789504,Оплачен,Были дефолты в БКИ
14110,0.12,120000,MEDICAL,B,9.99,23,14000,0,0.02144153997888564,Оплачен,Нет дефолтов в БКИ
14111,0.24,100000,EDUCATION,B,10.99,26,24000,0,0.030433537990211014,Оплачен,Нет дефолтов в БКИ
14112,0.15,100000,VENTURE,C,13.85,22,15000,0,0.016006558248732997,Оплачен,Нет дефолтов в БКИ
14113,0.12,120000,MEDICAL,B,10.0,24,14000,0,0.02144153997888564,Оплачен,Нет дефолтов в БКИ
14114,0.05,100000,PERSONAL,A,7.14,25,4800,0,0.00301571088087942,Оплачен,Нет дефолтов в БКИ
14115,0.2,100000,DEBTCONSOLIDATION,B,11.36,23,20000,0,0.036759261352717634,Оплачен,Нет дефолтов в БКИ
14116,0.12,120000,VENTURE,E,11.011694892245036,26,14000,0,0.30479119870136856,Оплачен,Были дефолты в БКИ
14117,0.14,100000,EDUCATION,C,13.11,26,14000,0,0.028467601250551644,Оплачен,Были дефолты в БКИ
14118,0.11,122000,DEBTCONSOLIDATION,C,13.48,23,14000,0,0.08123454027225312,Оплачен,Были дефолты в БКИ
14119,0.15,100000,MEDICAL,C,12.73,25,15000,0,0.029145061233520064,Оплачен,Были дефолты в БКИ
14120,0.25,100000,VENTURE,D,15.33,24,25000,0,0.21193938451078345,Оплачен,Были дефолты в БКИ
14121,0.25,30004,EDUCATION,A,11.011694892245036,22,7500,0,0.18938398836991657,Оплачен,Нет дефолтов в БКИ
14122,0.24,100000,HOMEIMPROVEMENT,B,10.99,24,24000,0,0.04134873909016677,Оплачен,Нет дефолтов в БКИ
