,loan_percent_income,person_income,loan_intent,loan_grade,cb_person_default_on_file,loan_int_rate,person_age,loan_amnt,default
16816,0.03,150000,PERSONAL,B,0,11.011694892245037,24,5000,0
16817,0.24,101000,VENTURE,B,0,12.53,24,24250,0
16818,0.08,63000,VENTURE,A,0,7.74,22,5000,0
16819,0.12,80004,HOMEIMPROVEMENT,B,0,9.62,25,10000,0
16820,0.28,46000,PERSONAL,F,1,19.41,23,12800,1
16821,0.14,42996,MEDICAL,C,1,12.84,23,6000,0
16822,0.25,50000,EDUCATION,A,0,9.32,24,12500,0
16823,0.13,91234,MEDICAL,B,0,11.83,22,12000,0
16824,0.02,69600,DEBTCONSOLIDATION,C,1,12.68,22,1350,0
16825,0.2,20000,PERSONAL,B,0,9.45,22,4000,0
16826,0.14,14400,DEBTCONSOLIDATION,D,1,17.49,26,2000,1
16827,0.13,82000,EDUCATION,B,0,9.25,22,10750,0
16828,0.02,93000,HOMEIMPROVEMENT,B,0,9.91,24,2100,1
16829,0.13,75000,PERSONAL,B,0,11.86,23,10000,0
16830,0.11,56000,PERSONAL,B,0,10.74,25,6000,0
16831,0.15,52800,DEBTCONSOLIDATION,C,0,12.87,24,8000,0
16832,0.52,44000,DEBTCONSOLIDATION,D,0,17.27,24,22800,1
16833,0.24,62400,DEBTCONSOLIDATION,D,0,17.58,25,15000,0
16834,0.1,57500,EDUCATION,C,0,11.28,25,6000,1
16835,0.09,71500,EDUCATION,C,0,13.11,22,6400,0
16836,0.16,41838,PERSONAL,D,0,16.89,22,6600,1
16837,0.22,50000,EDUCATION,A,0,11.011694892245037,22,11000,0
16838,0.15,36000,VENTURE,A,0,5.42,23,5500,0
16839,0.23,44000,VENTURE,D,1,14.74,21,10000,0
16840,0.19,64000,MEDICAL,C,1,13.16,23,12000,0
16841,0.1,100000,EDUCATION,C,0,12.87,23,10000,0
16842,0.12,58000,MEDICAL,C,0,11.97,23,7200,1
16843,0.12,54000,PERSONAL,C,0,11.97,26,6600,0
16844,0.12,42500,EDUCATION,C,0,12.98,22,5000,0
16845,0.37,67000,EDUCATION,A,0,7.9,23,25000,1
16846,0.1,40000,MEDICAL,A,0,7.14,24,4000,0
16847,0.15,24000,EDUCATION,D,1,15.65,24,3500,1
16848,0.15,40680,EDUCATION,B,0,11.36,22,6000,1
16849,0.19,64000,DEBTCONSOLIDATION,D,1,15.62,23,12000,1
16850,0.08,122000,DEBTCONSOLIDATION,C,1,13.57,25,10000,0
16851,0.2,59000,HOMEIMPROVEMENT,D,1,11.011694892245037,22,12000,1
16852,0.06,126000,DEBTCONSOLIDATION,C,0,13.92,26,7500,0
16853,0.11,65000,HOMEIMPROVEMENT,C,1,11.66,25,7000,0
16854,0.18,77700,EDUCATION,B,0,10.99,25,14000,0
16855,0.14,36000,DEBTCONSOLIDATION,C,0,12.99,21,5000,0
16856,0.2,75600,MEDICAL,C,1,12.68,25,15000,0
16857,0.23,35000,DEBTCONSOLIDATION,A,0,5.79,22,8000,0
16858,0.17,57000,MEDICAL,D,0,14.46,25,9600,1
16859,0.21,120000,DEBTCONSOLIDATION,B,0,9.99,23,25000,0
16860,0.06,54252,PERSONAL,A,0,6.39,22,3500,0
16861,0.13,11000,VENTURE,A,0,9.32,23,1400,0
16862,0.07,105000,MEDICAL,B,0,11.71,23,7200,0
16863,0.09,85000,MEDICAL,B,0,11.011694892245037,26,8000,0
16864,0.05,85000,PERSONAL,A,0,7.4,24,4400,0
16865,0.11,27000,DEBTCONSOLIDATION,B,0,10.71,22,2925,0
16866,0.1,30000,VENTURE,B,0,10.36,22,3000,0
16867,0.45,47052,EDUCATION,B,0,10.99,25,21250,1
16868,0.13,47928,MEDICAL,B,0,12.53,24,6000,0
16869,0.05,105000,HOMEIMPROVEMENT,C,1,15.23,25,4800,0
16870,0.09,38400,DEBTCONSOLIDATION,C,1,13.61,23,3600,0
16871,0.08,24432,EDUCATION,B,0,11.36,22,2000,0
16872,0.27,46800,DEBTCONSOLIDATION,B,0,12.42,26,12725,0
16873,0.07,40000,PERSONAL,D,1,17.27,24,3000,1
16874,0.2,60000,EDUCATION,B,0,10.0,22,12000,0
16875,0.26,38000,EDUCATION,A,0,7.49,25,10000,0
16876,0.17,59600,PERSONAL,A,0,5.99,24,10000,0
16877,0.04,95000,MEDICAL,A,0,7.9,24,4000,0
16878,0.16,62000,EDUCATION,C,1,14.27,23,10000,0
16879,0.17,18996,PERSONAL,D,0,15.28,22,3200,1
16880,0.07,50000,EDUCATION,A,0,11.011694892245037,22,3600,0
16881,0.1,32450,HOMEIMPROVEMENT,A,0,6.99,26,3250,0
16882,0.32,38000,PERSONAL,B,0,11.71,23,12000,1
16883,0.16,48000,VENTURE,E,1,17.04,22,7500,0
16884,0.18,27200,EDUCATION,C,0,11.011694892245037,21,5000,0
16885,0.51,12000,HOMEIMPROVEMENT,A,0,7.51,26,6100,1
16886,0.07,117014,EDUCATION,A,0,7.29,25,8400,0
16887,0.08,12000,EDUCATION,C,0,13.57,22,1000,1
16888,0.06,85000,EDUCATION,B,0,11.58,23,5000,0
16889,0.14,69000,DEBTCONSOLIDATION,D,0,15.62,22,10000,1
16890,0.38,40000,EDUCATION,B,0,11.71,23,15000,1
16891,0.28,36000,MEDICAL,B,0,11.11,25,10000,0
16892,0.19,54000,VENTURE,A,0,7.9,26,10000,0
16893,0.07,43000,DEBTCONSOLIDATION,A,0,8.49,23,3000,0
16894,0.2,35000,MEDICAL,D,0,16.29,24,7000,0
16895,0.36,55000,VENTURE,B,0,12.53,23,20000,1
16896,0.51,24000,EDUCATION,C,0,13.16,23,12250,1
16897,0.05,96000,MEDICAL,B,0,11.83,25,5000,0
16898,0.11,84191,PERSONAL,A,0,6.62,26,9000,0
16899,0.35,54586,EDUCATION,B,0,11.14,23,19000,1
16900,0.27,20400,EDUCATION,D,0,11.011694892245037,23,5500,0
16901,0.04,138000,PERSONAL,C,1,13.23,24,5000,1
16902,0.31,39000,PERSONAL,B,0,10.99,23,12000,1
16903,0.36,69000,VENTURE,A,0,6.99,25,25000,0
16904,0.27,29570,MEDICAL,D,0,14.42,22,8000,1
16905,0.18,54996,HOMEIMPROVEMENT,A,0,8.94,25,10000,0
16906,0.25,60000,DEBTCONSOLIDATION,A,0,7.9,23,15000,0
16907,0.07,55000,DEBTCONSOLIDATION,B,0,11.26,24,4000,0
16908,0.1,48756,EDUCATION,B,0,11.36,23,4800,0
16909,0.22,72000,MEDICAL,B,0,10.59,26,16000,0
16910,0.35,72444,EDUCATION,B,0,10.74,24,25000,0
16911,0.18,20004,HOMEIMPROVEMENT,B,0,11.011694892245037,26,3600,0
16912,0.09,70000,EDUCATION,A,0,7.49,23,6000,0
16913,0.15,59000,EDUCATION,A,0,8.49,23,9000,0
16914,0.17,62467,PERSONAL,A,0,8.49,24,10625,0
16915,0.25,24000,HOMEIMPROVEMENT,A,0,5.42,25,6000,0
16916,0.03,180000,VENTURE,B,0,9.33,23,5000,0
16917,0.3,39996,MEDICAL,B,0,11.011694892245037,26,12000,0
16918,0.17,30000,MEDICAL,B,0,11.86,25,5000,0
16919,0.26,39000,HOMEIMPROVEMENT,D,0,15.2,23,10000,1
16920,0.07,170000,PERSONAL,B,0,11.11,23,12000,0
16921,0.24,42000,MEDICAL,B,0,12.42,22,10000,0
16922,0.09,84996,DEBTCONSOLIDATION,D,1,15.57,24,8000,0
16923,0.08,130000,PERSONAL,A,0,6.03,26,10000,0
16924,0.1,78000,MEDICAL,A,0,7.29,23,8100,0
16925,0.12,60000,MEDICAL,B,0,10.36,25,7000,0
16926,0.38,33000,VENTURE,C,1,14.26,22,12500,0
16927,0.29,76597,PERSONAL,B,0,9.25,24,22000,0
16928,0.14,65000,PERSONAL,A,0,7.29,24,9000,0
16929,0.14,43000,EDUCATION,A,0,7.74,22,6000,0
16930,0.32,31200,DEBTCONSOLIDATION,C,1,12.73,22,10000,1
16931,0.01,107000,EDUCATION,A,0,7.4,25,1000,0
16932,0.16,35000,EDUCATION,C,1,12.99,22,5700,0
16933,0.1,48000,EDUCATION,B,0,10.08,23,5000,0
16934,0.06,53000,DEBTCONSOLIDATION,C,0,13.99,25,3000,0
16935,0.23,52000,VENTURE,D,0,14.83,24,12000,0
16936,0.27,12000,DEBTCONSOLIDATION,E,1,15.68,21,3250,1
16937,0.09,36000,PERSONAL,A,0,7.75,22,3250,0
16938,0.12,99000,DEBTCONSOLIDATION,A,0,6.03,24,12000,0
16939,0.17,20000,MEDICAL,C,1,10.28,25,3500,0
16940,0.17,33280,PERSONAL,B,0,11.011694892245037,25,5500,0
16941,0.07,72000,MEDICAL,A,0,6.54,22,5000,0
16942,0.05,45630,VENTURE,E,1,18.64,22,2500,1
16943,0.17,42000,VENTURE,D,0,14.84,22,7000,0
16944,0.19,18456,MEDICAL,C,0,13.35,21,3500,1
16945,0.05,150000,MEDICAL,A,0,6.99,22,8200,0
16946,0.12,52000,VENTURE,A,0,8.9,26,6000,0
16947,0.14,72000,DEBTCONSOLIDATION,B,0,10.59,23,10000,0
16948,0.19,80004,EDUCATION,B,0,11.86,26,15000,0
16949,0.17,74800,MEDICAL,D,0,16.0,23,15000,1
16950,0.18,56000,DEBTCONSOLIDATION,B,0,12.69,26,10000,1
16951,0.29,68000,VENTURE,D,1,16.77,22,20000,0
16952,0.16,75500,PERSONAL,A,0,11.011694892245037,22,12000,0
16953,0.1,37008,PERSONAL,B,0,12.42,22,3600,0
16954,0.32,63400,EDUCATION,B,0,9.62,26,20000,0
16955,0.11,36000,PERSONAL,B,0,10.99,23,4000,1
16956,0.4,63000,PERSONAL,D,0,13.87,25,25000,0
16957,0.29,55152,EDUCATION,B,0,11.49,24,16000,0
16958,0.29,87500,EDUCATION,C,1,13.98,21,25000,0
16959,0.14,49000,EDUCATION,A,0,7.49,24,7000,1
16960,0.08,54100,VENTURE,A,0,7.14,24,4500,0
16961,0.35,24000,MEDICAL,A,0,7.9,24,8500,1
16962,0.22,55000,MEDICAL,B,0,10.62,21,12000,0
16963,0.31,48000,VENTURE,B,0,9.63,22,15000,1
16964,0.14,50000,HOMEIMPROVEMENT,A,0,5.42,24,7000,0
16965,0.26,50000,EDUCATION,A,0,5.79,22,12800,0
16966,0.04,50000,EDUCATION,B,0,12.18,22,2000,0
16967,0.18,54000,EDUCATION,B,0,11.48,22,9975,1
16968,0.11,55600,PERSONAL,A,0,11.011694892245037,21,6000,0
16969,0.32,46776,VENTURE,D,0,13.24,23,15000,0
16970,0.44,50000,MEDICAL,B,0,9.91,22,22000,0
16971,0.43,30000,EDUCATION,C,0,13.11,22,13000,1
16972,0.08,85000,MEDICAL,B,0,12.69,24,7000,0
16973,0.06,51480,PERSONAL,B,0,11.83,22,3000,0
16974,0.14,43200,VENTURE,A,0,7.68,22,6000,0
16975,0.33,26976,EDUCATION,A,0,7.51,23,9000,1
16976,0.15,155142,HOMEIMPROVEMENT,D,0,18.25,26,23000,0
16977,0.12,42000,VENTURE,A,0,7.29,26,5000,0
16978,0.11,45996,VENTURE,G,1,11.011694892245037,25,5000,1
16979,0.16,19200,PERSONAL,B,0,9.99,23,3000,1
16980,0.1,59000,MEDICAL,D,0,16.49,26,6000,1
16981,0.14,29000,MEDICAL,D,0,16.29,25,4000,1
16982,0.1,17688,DEBTCONSOLIDATION,B,0,11.11,23,1700,0
16983,0.23,43200,EDUCATION,C,0,14.26,24,10000,0
16984,0.03,71004,PERSONAL,B,0,11.12,22,1800,0
16985,0.13,46000,DEBTCONSOLIDATION,D,0,11.011694892245037,22,6200,1
16986,0.07,36500,EDUCATION,B,0,10.37,24,2500,0
16987,0.11,45432,VENTURE,B,0,9.88,21,5000,0
16988,0.25,65000,DEBTCONSOLIDATION,A,0,7.49,23,16500,0
16989,0.35,30000,EDUCATION,A,0,6.92,23,10625,1
16990,0.18,76000,EDUCATION,B,0,9.99,24,13500,0
16991,0.15,45000,VENTURE,A,0,8.0,23,6575,0
16992,0.04,138000,EDUCATION,D,0,14.91,23,5000,1
16993,0.16,69700,EDUCATION,B,0,11.011694892245037,22,11200,0
16994,0.05,49000,VENTURE,A,0,6.76,25,2500,0
16995,0.16,57500,VENTURE,B,0,11.49,22,9100,0
16996,0.19,68000,VENTURE,A,0,7.88,22,13000,0
16997,0.23,110000,HOMEIMPROVEMENT,C,1,11.011694892245037,26,25000,0
16998,0.16,50000,EDUCATION,B,0,11.12,22,8000,0
16999,0.12,42000,PERSONAL,C,1,12.87,22,5000,0
17000,0.11,35000,VENTURE,A,0,7.29,21,4000,0
17001,0.08,25000,EDUCATION,B,0,10.59,22,2050,0
17002,0.41,37000,PERSONAL,B,0,10.25,22,15000,1
17003,0.11,135000,EDUCATION,D,1,15.33,26,15000,0
17004,0.08,32500,EDUCATION,A,0,6.99,22,2500,0
17005,0.07,76344,EDUCATION,A,0,9.63,25,5000,0
17006,0.24,50361,PERSONAL,C,0,12.73,22,12000,0
17007,0.15,24091,MEDICAL,C,1,12.99,23,3500,0
17008,0.16,95000,HOMEIMPROVEMENT,C,0,15.96,26,15000,0
17009,0.31,59400,EDUCATION,C,1,12.73,25,18500,0
17010,0.17,33000,MEDICAL,D,0,14.54,23,5500,1
17011,0.32,47000,PERSONAL,A,0,7.9,26,15000,1
17012,0.32,63000,HOMEIMPROVEMENT,A,0,8.49,25,20000,0
17013,0.22,45000,PERSONAL,B,0,10.25,21,10000,0
17014,0.05,130000,MEDICAL,A,0,5.42,23,6000,0
17015,0.05,95004,PERSONAL,A,0,9.63,23,5000,0
17016,0.1,51000,PERSONAL,B,0,12.42,26,5000,1
17017,0.05,35000,PERSONAL,A,0,7.14,24,1800,0
17018,0.22,34404,DEBTCONSOLIDATION,D,1,15.05,22,7500,1
17019,0.22,30500,PERSONAL,F,1,21.74,24,6800,1
17020,0.14,104000,PERSONAL,A,0,9.63,21,15000,0
17021,0.2,25000,VENTURE,A,0,6.03,22,5000,0
17022,0.12,42000,MEDICAL,C,1,11.91,26,5000,0
17023,0.17,60000,MEDICAL,A,0,7.14,23,10000,0
17024,0.1,32000,MEDICAL,B,0,10.2,22,3200,0
17025,0.09,91000,MEDICAL,A,0,6.92,22,8000,0
17026,0.07,90000,DEBTCONSOLIDATION,A,0,7.14,25,6000,0
17027,0.16,58896,EDUCATION,A,0,6.76,22,9500,0
17028,0.12,105000,DEBTCONSOLIDATION,B,0,11.83,22,12800,0
17029,0.33,60000,EDUCATION,B,0,11.011694892245037,25,20000,1
17030,0.04,80000,HOMEIMPROVEMENT,A,0,8.0,26,3000,0
17031,0.2,31224,EDUCATION,A,0,9.32,22,6400,0
17032,0.21,39000,HOMEIMPROVEMENT,C,0,11.011694892245037,24,8000,1
17033,0.17,90000,PERSONAL,D,1,15.31,23,15000,0
17034,0.28,39000,EDUCATION,A,0,11.011694892245037,22,10750,0
17035,0.25,39996,MEDICAL,B,0,10.99,25,10000,0
17036,0.14,145992,PERSONAL,D,1,11.011694892245037,26,20000,0
17037,0.07,40000,PERSONAL,B,0,10.25,25,3000,0
17038,0.34,44000,EDUCATION,D,0,14.59,25,15000,1
17039,0.16,61500,EDUCATION,C,0,14.22,22,10000,0
17040,0.07,35000,DEBTCONSOLIDATION,A,0,8.9,26,2500,0
17041,0.11,90000,HOMEIMPROVEMENT,A,0,5.42,25,10000,0
17042,0.17,87000,PERSONAL,B,0,10.62,26,15000,0
17043,0.25,15996,DEBTCONSOLIDATION,C,1,13.35,22,4000,1
17044,0.1,48000,EDUCATION,A,0,6.99,22,5000,0
17045,0.15,36000,PERSONAL,A,0,7.49,25,5300,0
17046,0.17,57000,PERSONAL,A,0,6.17,25,9500,0
17047,0.43,54996,HOMEIMPROVEMENT,B,0,11.89,24,23600,1
17048,0.19,21000,DEBTCONSOLIDATION,C,0,13.43,24,4000,0
17049,0.27,75000,VENTURE,B,0,8.88,24,20000,0
17050,0.1,50000,PERSONAL,B,0,11.011694892245037,26,4800,0
17051,0.17,40000,EDUCATION,C,0,11.34,24,7000,0
17052,0.34,29856,PERSONAL,A,0,8.94,23,10300,1
17053,0.11,85392,MEDICAL,A,0,7.29,24,9600,0
17054,0.19,37000,MEDICAL,C,0,13.61,21,7200,0
17055,0.17,29120,VENTURE,B,0,10.99,24,5000,0
17056,0.19,32000,MEDICAL,D,0,12.92,25,6000,1
17057,0.16,91000,EDUCATION,A,0,7.88,22,15000,0
17058,0.05,95400,PERSONAL,C,0,12.68,26,5000,0
17059,0.09,90000,VENTURE,A,0,7.51,25,7750,0
17060,0.13,69000,EDUCATION,B,0,11.49,22,8650,0
17061,0.26,70200,PERSONAL,E,1,16.45,25,18000,0
17062,0.13,92341,DEBTCONSOLIDATION,A,0,7.51,24,12000,0
17063,0.37,73399,EDUCATION,D,0,11.011694892245037,24,27000,1
17064,0.08,60000,DEBTCONSOLIDATION,A,0,6.91,23,5000,0
17065,0.06,62400,HOMEIMPROVEMENT,A,0,8.9,24,4000,0
17066,0.26,40000,MEDICAL,B,0,11.36,24,10500,0
17067,0.05,37680,MEDICAL,D,1,14.96,26,2000,1
17068,0.34,35000,VENTURE,C,1,10.91,26,12000,1
17069,0.22,78000,VENTURE,B,0,10.99,23,17000,0
17070,0.21,47211,HOMEIMPROVEMENT,B,0,11.83,24,10000,0
17071,0.04,57744,VENTURE,B,0,10.37,23,2500,0
17072,0.07,69000,DEBTCONSOLIDATION,B,0,10.75,23,4800,0
17073,0.21,95000,HOMEIMPROVEMENT,D,0,14.96,26,20000,0
17074,0.16,91000,DEBTCONSOLIDATION,A,0,7.88,24,15000,0
17075,0.05,30000,EDUCATION,C,1,13.92,21,1500,0
17076,0.07,97000,EDUCATION,C,0,15.96,24,6400,0
17077,0.24,68000,EDUCATION,A,0,7.9,22,16000,0
17078,0.36,70000,PERSONAL,B,0,11.86,24,25000,1
17079,0.11,45000,EDUCATION,A,0,6.39,22,4750,0
17080,0.14,42000,PERSONAL,C,0,13.57,23,5750,0
17081,0.2,75000,PERSONAL,B,0,9.99,25,15000,0
17082,0.13,70000,MEDICAL,B,0,11.89,24,8950,0
17083,0.11,49200,MEDICAL,A,0,7.49,25,5600,0
17084,0.1,78000,EDUCATION,A,0,7.51,22,7750,0
17085,0.25,24000,PERSONAL,B,0,11.011694892245037,23,6000,0
17086,0.2,75531,PERSONAL,D,0,16.49,26,15000,0
17087,0.17,30000,VENTURE,E,1,17.19,25,5200,1
17088,0.15,100000,PERSONAL,C,1,13.85,22,15000,0
17089,0.26,38700,DEBTCONSOLIDATION,B,0,11.011694892245037,24,10000,0
17090,0.23,24000,VENTURE,C,1,12.53,23,5550,0
17091,0.1,79000,MEDICAL,B,0,11.49,24,8000,0
17092,0.23,87000,EDUCATION,C,0,13.85,22,20000,0
17093,0.15,39600,MEDICAL,A,0,7.88,23,6000,0
17094,0.4,53004,DEBTCONSOLIDATION,B,0,10.65,24,21000,0
17095,0.49,38000,EDUCATION,A,0,7.66,22,18500,1
17096,0.02,64000,DEBTCONSOLIDATION,B,0,10.75,26,1000,0
17097,0.21,27252,PERSONAL,C,0,13.06,23,5800,0
17098,0.39,51500,DEBTCONSOLIDATION,B,0,12.21,24,20000,1
17099,0.08,59000,DEBTCONSOLIDATION,A,0,6.03,25,5000,1
17100,0.31,22680,VENTURE,B,0,10.62,24,7000,1
17101,0.1,94000,HOMEIMPROVEMENT,C,0,12.99,24,9600,0
17102,0.1,48996,MEDICAL,B,0,9.88,25,5000,1
17103,0.14,100000,DEBTCONSOLIDATION,A,0,6.17,23,14000,0
17104,0.47,31680,VENTURE,C,1,12.61,21,15000,1
17105,0.07,65000,VENTURE,B,0,9.99,20,4800,0
17106,0.06,78000,VENTURE,A,0,7.66,23,4600,0
17107,0.17,60000,EDUCATION,B,0,11.26,23,10000,0
17108,0.09,21600,MEDICAL,B,0,11.71,21,2000,1
17109,0.09,87996,MEDICAL,A,0,6.91,26,8000,0
17110,0.06,58000,PERSONAL,A,0,8.59,26,3500,0
17111,0.05,117000,EDUCATION,A,0,7.51,26,6000,0
17112,0.15,46932,EDUCATION,A,0,5.79,23,7000,0
17113,0.07,52692,MEDICAL,C,1,12.23,23,3500,0
17114,0.1,40000,PERSONAL,B,0,12.69,22,4000,0
17115,0.29,51000,MEDICAL,B,0,11.12,24,15000,0
17116,0.37,12996,VENTURE,B,0,11.011694892245037,22,4750,1
17117,0.05,125000,VENTURE,D,0,14.61,25,6500,0
17118,0.13,76250,VENTURE,B,0,10.71,26,10000,0
17119,0.2,127992,PERSONAL,C,0,13.99,26,26000,0
17120,0.13,39996,EDUCATION,D,0,14.11,24,5000,1
17121,0.12,51000,VENTURE,A,0,5.42,23,6000,0
17122,0.15,40000,VENTURE,B,0,11.11,25,5925,0
17123,0.08,65000,DEBTCONSOLIDATION,A,0,7.51,26,5000,0
17124,0.05,40800,MEDICAL,A,0,6.62,22,2000,0
17125,0.25,40000,EDUCATION,A,0,7.14,22,10000,0
17126,0.34,59004,HOMEIMPROVEMENT,D,0,14.84,25,20000,1
17127,0.08,72000,HOMEIMPROVEMENT,A,0,7.49,24,6000,0
17128,0.09,45000,MEDICAL,B,0,12.21,26,4000,0
17129,0.14,166000,PERSONAL,B,0,11.36,22,23450,0
17130,0.09,73000,PERSONAL,A,0,11.011694892245037,24,6500,0
17131,0.02,55000,PERSONAL,A,0,6.91,22,1275,0
17132,0.03,33000,MEDICAL,A,0,7.29,25,1000,0
17133,0.17,41000,VENTURE,A,0,5.79,21,7000,0
17134,0.07,85000,DEBTCONSOLIDATION,B,0,9.88,26,6000,0
17135,0.12,200000,VENTURE,B,0,12.18,25,24000,0
17136,0.1,24960,EDUCATION,A,0,7.51,22,2500,0
17137,0.12,60500,EDUCATION,C,1,12.84,22,7000,0
17138,0.03,62000,HOMEIMPROVEMENT,C,1,13.49,24,2000,0
17139,0.22,72000,DEBTCONSOLIDATION,C,0,13.06,24,16000,0
17140,0.35,42000,VENTURE,C,1,12.99,22,14750,0
17141,0.1,100000,VENTURE,B,0,10.65,22,10000,0
17142,0.26,75000,EDUCATION,B,0,12.42,22,19600,0
17143,0.13,75000,DEBTCONSOLIDATION,C,1,11.011694892245037,23,9500,0
17144,0.38,36000,MEDICAL,C,1,13.22,25,13750,1
17145,0.15,36000,EDUCATION,D,0,15.28,24,5300,0
17146,0.13,50000,VENTURE,A,0,8.32,25,6400,0
17147,0.25,40000,MEDICAL,A,0,11.011694892245037,24,10000,0
17148,0.17,30000,EDUCATION,B,0,12.69,24,5000,1
17149,0.19,16080,EDUCATION,D,1,16.29,23,3000,1
17150,0.07,47496,EDUCATION,B,0,12.69,23,3500,0
17151,0.09,80400,MEDICAL,B,0,10.65,26,7000,0
17152,0.12,76000,DEBTCONSOLIDATION,D,1,11.011694892245037,23,9000,1
17153,0.12,100000,EDUCATION,C,1,13.57,23,12000,0
17154,0.08,18000,DEBTCONSOLIDATION,C,1,12.87,21,1500,0
17155,0.15,32640,VENTURE,B,0,11.99,23,4800,0
17156,0.12,64000,EDUCATION,B,0,9.83,26,7500,0
17157,0.18,47000,EDUCATION,B,0,11.011694892245037,24,8500,0
17158,0.11,110000,DEBTCONSOLIDATION,A,0,8.94,24,12000,0
17159,0.18,136000,DEBTCONSOLIDATION,F,0,19.13,24,25000,1
17160,0.07,92000,EDUCATION,A,0,8.0,23,6500,0
17161,0.16,77000,VENTURE,A,0,7.51,22,12400,0
17162,0.52,28800,MEDICAL,B,0,10.0,26,15000,1
17163,0.14,36000,DEBTCONSOLIDATION,D,1,14.61,22,5000,0
17164,0.27,75000,DEBTCONSOLIDATION,B,0,10.38,25,20000,0
17165,0.06,96000,PERSONAL,C,0,13.92,24,6000,0
17166,0.22,50000,HOMEIMPROVEMENT,D,1,16.89,24,11000,0
17167,0.08,105999,EDUCATION,B,0,9.88,23,8550,0
17168,0.08,44000,HOMEIMPROVEMENT,C,1,13.43,22,3600,1
17169,0.21,96050,MEDICAL,D,1,15.28,26,24000,1
17170,0.32,33996,MEDICAL,B,0,11.12,26,10800,1
17171,0.07,42000,PERSONAL,A,0,6.03,22,3000,0
17172,0.06,49000,PERSONAL,C,0,11.011694892245037,25,3000,0
17173,0.06,136000,EDUCATION,A,0,8.32,23,8000,0
17174,0.44,30000,DEBTCONSOLIDATION,B,0,10.99,22,13250,0
17175,0.27,35400,DEBTCONSOLIDATION,B,0,11.89,23,9600,0
17176,0.06,125000,EDUCATION,A,0,8.0,23,7500,0
17177,0.33,53352,MEDICAL,A,0,6.54,23,17500,1
17178,0.28,14400,DEBTCONSOLIDATION,B,0,10.74,23,4000,1
17179,0.19,80000,HOMEIMPROVEMENT,C,0,12.61,25,15000,0
17180,0.09,31500,DEBTCONSOLIDATION,D,1,11.011694892245037,22,2900,1
17181,0.09,35000,DEBTCONSOLIDATION,B,0,11.011694892245037,22,3000,0
17182,0.07,25000,VENTURE,A,0,8.49,22,1800,0
17183,0.04,75885,EDUCATION,C,0,11.03,23,3000,0
17184,0.06,65000,PERSONAL,A,0,5.42,26,4000,0
17185,0.07,44000,EDUCATION,A,0,7.51,23,3200,0
17186,0.16,60000,EDUCATION,A,0,11.011694892245037,25,9800,0
17187,0.04,48000,DEBTCONSOLIDATION,B,0,10.74,25,2000,0
17188,0.12,65000,EDUCATION,A,0,7.14,23,8000,0
17189,0.21,48000,PERSONAL,C,0,13.49,22,10000,0
17190,0.09,115600,VENTURE,A,0,7.29,26,9925,0
17191,0.25,12000,PERSONAL,A,0,8.9,21,3000,1
17192,0.13,38004,EDUCATION,A,0,6.91,23,5000,0
17193,0.05,130992,MEDICAL,A,0,7.51,23,6000,0
17194,0.16,19200,DEBTCONSOLIDATION,A,0,11.011694892245037,23,3000,1
17195,0.09,60000,PERSONAL,A,0,5.99,22,5200,0
17196,0.06,85000,EDUCATION,C,0,14.35,23,5000,0
17197,0.2,20000,VENTURE,A,0,5.79,25,4000,0
17198,0.04,45000,MEDICAL,B,0,11.49,26,2000,0
17199,0.19,52000,VENTURE,B,0,11.71,22,10000,0
17200,0.06,51600,MEDICAL,B,0,10.65,24,3000,0
17201,0.29,60000,DEBTCONSOLIDATION,A,0,7.88,22,17500,0
17202,0.21,56700,VENTURE,A,0,5.42,23,12000,0
17203,0.11,34000,MEDICAL,D,1,18.25,22,3800,1
17204,0.09,37344,EDUCATION,C,0,12.68,23,3200,0
17205,0.12,62000,PERSONAL,D,1,13.87,22,7500,0
17206,0.2,103000,DEBTCONSOLIDATION,C,1,13.49,24,21000,0
17207,0.13,45000,VENTURE,A,0,7.51,24,6000,0
17208,0.08,120000,HOMEIMPROVEMENT,C,0,13.61,24,10000,0
17209,0.15,40000,PERSONAL,A,0,7.88,25,6000,0
17210,0.11,113000,EDUCATION,A,0,7.66,23,12000,0
17211,0.11,38400,MEDICAL,A,0,6.76,24,4200,0
17212,0.15,20000,PERSONAL,A,0,8.94,24,3000,0
17213,0.12,60000,EDUCATION,A,0,6.91,22,7000,0
17214,0.12,23760,PERSONAL,B,0,11.011694892245037,23,2800,0
17215,0.13,48000,VENTURE,C,1,12.87,23,6000,0
17216,0.04,61000,EDUCATION,A,0,7.49,23,2500,0
17217,0.27,56000,HOMEIMPROVEMENT,E,1,16.0,21,15000,1
17218,0.11,46809,MEDICAL,B,0,12.18,24,5000,0
17219,0.35,39456,PERSONAL,A,0,7.29,23,14000,0
17220,0.07,115275,EDUCATION,C,1,11.28,23,7500,0
17221,0.21,48000,PERSONAL,A,0,5.79,26,10000,0
17222,0.34,59000,EDUCATION,C,0,12.29,23,20000,1
17223,0.36,50000,DEBTCONSOLIDATION,A,0,7.88,25,18000,0
17224,0.11,72000,HOMEIMPROVEMENT,B,0,12.21,24,8000,0
17225,0.19,48000,MEDICAL,A,0,8.94,26,9000,0
17226,0.15,52500,VENTURE,C,1,15.23,22,8000,0
